# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 29 842 49 47791 1786
p 2 63 814 43 46306 1937
p 2 52 809 59 34846 1717
p 2 32 831 57 47424 1865
p 2 37 835 48 35131 1700
p 2 44 815 61 41882 1830
p 2 16 855 49 34627 1584
p 2 21 843 56 31774 1587
p 2 6 856 58 22568 1386
p 2 3 853 64 30946 1492
p 2 0 853 67 18511 1280
p 2 4 843 73 28516 1467
p 2 1 854 65 23564 1355
p 2 0 846 74 25226 1378
p 2 0 869 51 18915 1306
p 2 1 871 48 33345 1516
p 2 0 856 64 18836 1307
p 2 6 816 98 28483 1452
p 2 0 841 79 23474 1325
p 2 2 834 84 24982 1374
p 2 0 835 85 18815 1270
p 2 1 859 60 29610 1450
p 2 0 849 71 18335 1260
p 2 6 821 93 27809 1444
p 2 9 821 90 25435 1369
p 2 2 814 104 24599 1330
p 2 0 828 92 18414 1235
p 2 3 838 79 30879 1452
p 2 0 839 81 17800 1252
p 2 7 831 82 27257 1430
p 2 5 834 81 23952 1336
p 2 2 824 94 24578 1338
p 2 0 835 85 18501 1249
p 2 2 849 69 32149 1455
p 2 0 820 100 18168 1217
p 2 9 826 85 27420 1425
p 2 3 790 127 22843 1262
p 2 1 809 110 24535 1327
p 2 0 813 107 18397 1217
p 2 2 838 80 29866 1408
p 2 0 807 113 17677 1195
p 2 11 815 94 27076 1430
p 2 0 793 127 23935 1270
p 2 1 820 99 24100 1328
p 2 0 802 118 17840 1204
p 2 1 848 71 29745 1410
p 2 0 823 97 17426 1225
p 2 12 805 103 26627 1417
p 2 0 798 122 21056 1230
p 2 3 822 95 23749 1329
p 2 0 799 121 17211 1177
p 2 10 806 104 31830 1463
p 2 0 793 127 17289 1194
p 2 11 797 112 26436 1398
p 2 1 797 122 21921 1268
p 2 1 820 99 23579 1318
p 2 0 796 124 16598 1175
p 2 4 795 121 30028 1390
p 2 0 787 133 16917 1176
p 2 10 787 123 26066 1369
p 2 3 771 146 22838 1217
p 2 2 804 114 23078 1273
p 2 0 767 153 15973 1135
